#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:46Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:47Z,0.037,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:48Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:49Z,0.034,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:50Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:51Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:52Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:53Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:54Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:55Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:56Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:57Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:58Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:55:59Z,0.026,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:00Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:01Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:02Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:03Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:04Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:05Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:06Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:07Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:08Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:09Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:10Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:11Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:12Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:13Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:14Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:15Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:16Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:17Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:18Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:19Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:20Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:21Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:22Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:23Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:24Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:25Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:26Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:27Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:28Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:29Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:30Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:31Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:32Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:33Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:34Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:35Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:36Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:37Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:38Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:39Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:40Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:41Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:42Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:43Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:44Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:45Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:46Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:47Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:48Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:49Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:50Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:51Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:52Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:53Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:54Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:55Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:56Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:57Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:58Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:56:59Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:00Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:01Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:02Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:03Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:04Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:05Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:06Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:07Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:08Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:09Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:10Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:11Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:12Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:13Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:14Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:15Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:16Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:17Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:18Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:19Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:20Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:21Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:22Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:23Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:24Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:25Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:26Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:27Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:28Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:29Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:30Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:31Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:32Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:33Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:34Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:35Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:36Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:37Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:38Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:39Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:40Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:41Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:42Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:43Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:44Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:45Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:46Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:47Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:48Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:49Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:50Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:51Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:52Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:53Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:54Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:55Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:56Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:57Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:58Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:57:59Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:00Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:01Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:02Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:03Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:04Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:05Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:06Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:07Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:08Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:09Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:10Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:11Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:12Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:13Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:14Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:15Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:16Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:17Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:18Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:19Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:20Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:21Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:22Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:23Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:24Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:25Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:26Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:27Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:28Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:29Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:30Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:31Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:32Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:33Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:49Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:50Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:51Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:52Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:53Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:54Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:55Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:56Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:57Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:58Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:58:59Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:00Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:01Z,0.03,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:02Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:03Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:04Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:05Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:06Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:07Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:08Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:09Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:10Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:11Z,0.031,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:12Z,0.03,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:13Z,0.03,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:14Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:15Z,0.032,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:16Z,0.029,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:17Z,0.033,Y,sensor_data
,,1,2026-08-19T15:34:56.375636787Z,2026-08-19T16:34:56.375636787Z,2026-08-19T15:59:18Z,0.032,Y,sensor_data
